date,city,rainfall,precipitation_sum,temperature,wind_speed
2017-06-27,Athurugiriya,22.7,22.7,26.1,17.8
2017-06-27,Mannar,1.3,1.3,28.3,39.0
2017-06-27,Kolonnawa,22.7,22.7,26.2,17.8
2017-06-27,Bentota,22.5,22.5,26.1,19.2
2017-06-27,Puttalam,9.9,9.9,27.0,22.2
2017-06-27,Kalmunai,0.0,0.0,30.0,22.5
2017-06-27,Mabole,22.7,22.7,26.3,17.8
2017-06-28,Hambantota,0.0,0.0,28.9,28.8
2017-06-28,Matara,0.9,0.9,27.0,27.3
2017-06-28,Mannar,0.2,0.2,28.8,34.5
2017-06-28,Moratuwa,1.8,1.8,27.1,15.3
2017-06-28,Weligama,0.9,0.9,27.1,27.3
2017-06-28,Trincomalee,0.0,0.0,29.7,32.0
2017-06-28,Kandy,2.5,2.5,23.9,18.2
2017-06-28,Bentota,1.8,1.8,26.9,15.3
2017-06-28,Colombo,1.8,1.8,27.1,15.3
2017-06-28,Mount Lavinia,1.8,1.8,27.1,15.3
2017-06-28,Gampaha,1.9,1.9,26.8,14.6
2017-06-28,Ratnapura,2.2,2.2,25.3,15.9
2017-06-28,Maharagama,1.8,1.8,27.0,15.3
2017-06-28,Mabole,1.9,1.9,27.1,14.6
2017-06-28,Sri Jayewardenepura Kotte,1.9,1.9,27.1,14.6
2017-06-28,Galle,0.9,0.9,27.1,27.3
2017-06-28,Oruwala,1.9,1.9,26.7,14.6
2017-06-28,Matale,2.5,2.5,25.7,22.7
2017-06-28,Puttalam,2.1,2.1,27.7,22.3
2017-06-28,Jaffna,0.0,0.0,29.4,34.0
2017-06-28,Kesbewa,1.8,1.8,27.1,15.3
2017-06-28,Badulla,0.8,0.8,26.0,17.7
2017-06-28,Hatton,1.1,1.1,20.4,18.4
2017-06-28,Pothuhera,2.3,2.3,25.6,20.3
2017-06-28,Kurunegala,2.3,2.3,26.0,20.3
2017-06-28,Kalmunai,0.0,0.0,30.4,11.0
2017-06-28,Negombo,1.9,1.9,27.3,14.6
2017-06-28,Kolonnawa,1.9,1.9,27.0,14.6
2017-06-28,Athurugiriya,1.9,1.9,26.9,14.6
2017-06-28,Kalutara,1.8,1.8,27.0,15.3
2017-06-29,Gampaha,1.8,1.8,27.1,17.8
2017-06-29,Moratuwa,1.3,1.3,27.3,18.7
2017-06-29,Mount Lavinia,1.3,1.3,27.2,18.7
2017-06-29,Pothuhera,1.1,1.1,26.0,18.3
2017-06-29,Hatton,0.0,0.0,21.1,16.0
2017-06-29,Puttalam,0.0,0.0,27.9,20.7
2017-06-29,Negombo,1.8,1.8,27.5,17.8
2017-06-29,Matale,0.4,0.4,26.5,19.7
2017-06-29,Kurunegala,1.1,1.1,26.5,18.3
2017-06-29,Weligama,0.8,0.8,27.3,24.2
2017-06-29,Kandy,0.3,0.3,24.2,15.4
2017-06-29,Colombo,1.3,1.3,27.3,18.7
2017-06-29,Trincomalee,0.5,0.5,30.3,25.2
2017-06-29,Mannar,0.1,0.1,28.8,29.4
2017-06-29,Bentota,1.3,1.3,27.2,18.7
2017-06-29,Athurugiriya,1.8,1.8,27.1,17.8
2017-06-29,Oruwala,1.8,1.8,26.8,17.8
2017-06-29,Jaffna,0.0,0.0,29.5,31.8
2017-06-29,Galle,0.8,0.8,27.7,24.2
2017-06-29,Kalutara,1.3,1.3,27.2,18.7
2017-06-29,Hambantota,0.0,0.0,29.2,26.3
2017-06-29,Sri Jayewardenepura Kotte,1.8,1.8,27.2,17.8
2017-06-29,Kalmunai,0.0,0.0,29.8,15.5
2017-06-29,Ratnapura,1.4,1.4,25.6,18.9
2017-06-29,Mabole,1.8,1.8,27.3,17.8
2017-06-29,Matara,0.8,0.8,27.2,24.2
2017-06-29,Kolonnawa,1.8,1.8,27.2,17.8
2017-06-29,Kesbewa,1.3,1.3,27.2,18.7
2017-06-29,Maharagama,1.3,1.3,27.2,18.7
2017-06-29,Badulla,0.0,0.0,26.8,11.2
2017-06-30,Maharagama,2.4,2.4,27.1,16.7
2017-06-30,Ratnapura,2.5,2.5,25.6,17.4
2017-06-30,Galle,2.4,2.4,27.6,25.4
2017-06-30,Puttalam,1.2,1.2,28.0,20.3
2017-06-30,Athurugiriya,2.9,2.9,27.1,16.0
2017-06-30,Bentota,2.4,2.4,27.0,16.7
2017-06-30,Kolonnawa,2.9,2.9,27.2,16.0
2017-06-30,Kalmunai,0.0,0.0,30.2,12.5
2017-06-30,Mount Lavinia,2.4,2.4,27.3,16.7
2017-06-30,Sri Jayewardenepura Kotte,2.9,2.9,27.3,16.0
2017-06-30,Mannar,0.0,0.0,29.1,25.8
2017-06-30,Kurunegala,1.6,1.6,26.7,18.4
2017-06-30,Hatton,2.2,2.2,20.9,16.5
2017-06-30,Mabole,2.9,2.9,27.3,16.0
2017-06-30,Gampaha,2.9,2.9,27.1,16.0
2017-06-30,Pothuhera,1.6,1.6,26.1,18.4
2017-06-30,Colombo,2.4,2.4,27.3,16.7
2017-06-30,Kalutara,2.4,2.4,27.0,16.7
2017-06-30,Matale,1.3,1.3,26.6,21.1
2017-06-30,Moratuwa,2.4,2.4,27.2,16.7
2017-06-30,Trincomalee,1.8,1.8,30.4,25.0
2017-06-30,Matara,2.4,2.4,26.9,25.4
2017-06-30,Badulla,0.0,0.0,27.0,10.9
2017-06-30,Kesbewa,2.4,2.4,27.1,16.7
2017-06-30,Oruwala,2.9,2.9,26.8,16.0
2017-06-30,Hambantota,0.0,0.0,29.3,28.1
2017-06-30,Jaffna,0.0,0.0,29.6,28.8
2017-06-30,Kandy,1.9,1.9,24.5,16.2
2017-06-30,Weligama,2.4,2.4,27.0,25.4
2017-06-30,Negombo,2.9,2.9,27.5,16.0
2017-07-01,Oruwala,4.9,4.9,26.5,16.3
2017-07-01,Hatton,2.9,2.9,20.7,14.1
2017-07-01,Kesbewa,5.4,5.4,26.8,17.3
2017-07-01,Gampaha,4.9,4.9,26.7,16.3
2017-07-01,Ratnapura,5.7,5.7,25.2,16.3
2017-07-01,Mount Lavinia,5.4,5.4,27.0,17.3
2017-07-01,Kolonnawa,4.9,4.9,27.0,16.3
2017-07-01,Maharagama,5.4,5.4,26.8,17.3
2017-07-01,Mabole,4.9,4.9,27.1,16.3
2017-07-01,Badulla,0.2,0.2,26.8,11.2
2017-07-01,Matara,1.1,1.1,26.6,24.3
2017-07-01,Sri Jayewardenepura Kotte,4.9,4.9,27.0,16.3
2017-07-01,Jaffna,1.4,1.4,29.7,27.6
2017-07-01,Kalmunai,0.0,0.0,29.9,13.5
2017-07-01,Hambantota,0.0,0.0,29.0,28.4
2017-07-01,Galle,1.1,1.1,27.0,24.3
2017-07-01,Kalutara,5.4,5.4,26.5,17.3
2017-07-01,Moratuwa,5.4,5.4,26.9,17.3
2017-07-01,Negombo,4.9,4.9,27.2,16.3
2017-07-01,Matale,2.1,2.1,26.0,20.6
2017-07-01,Trincomalee,0.2,0.2,29.8,23.7
2017-07-01,Weligama,1.1,1.1,26.6,24.3
2017-07-01,Colombo,5.4,5.4,27.1,17.3
2017-07-01,Mannar,0.0,0.0,29.1,26.9
2017-07-01,Kurunegala,2.7,2.7,26.0,19.0
2017-07-01,Bentota,5.4,5.4,26.4,17.3
2017-07-01,Pothuhera,2.7,2.7,25.5,19.0
2017-07-01,Athurugiriya,4.9,4.9,26.9,16.3
2017-07-01,Puttalam,3.4,3.4,27.9,20.7
2017-07-01,Kandy,3.3,3.3,24.1,15.3
2017-07-02,Kalutara,4.3,4.3,27.2,21.3
2017-07-02,Galle,1.2,1.2,27.5,25.4
2017-07-02,Kandy,2.1,2.1,24.1,15.0
2017-07-02,Colombo,4.3,4.3,27.4,21.3
2017-07-02,Matara,1.2,1.2,27.2,25.4
2017-07-02,Badulla,0.3,0.3,26.6,11.3
2017-07-02,Hambantota,0.0,0.0,29.0,27.1
2017-07-02,Sri Jayewardenepura Kotte,4.4,4.4,27.4,20.2
2017-07-02,Bentota,4.3,4.3,27.1,21.3
2017-07-02,Jaffna,0.0,0.0,29.8,26.6
2017-07-02,Mabole,4.4,4.4,27.4,20.2
2017-07-02,Trincomalee,0.2,0.2,30.0,24.4
2017-07-02,Kalmunai,1.4,1.4,29.8,18.1
2017-07-02,Weligama,1.2,1.2,27.2,25.4
2017-07-02,Maharagama,4.3,4.3,27.2,21.3
2017-07-02,Moratuwa,4.3,4.3,27.3,21.3
2017-07-02,Hatton,6.2,6.2,20.5,11.5
2017-07-02,Athurugiriya,4.4,4.4,27.2,20.2
2017-07-02,Matale,1.5,1.5,26.2,20.4
2017-07-02,Mount Lavinia,4.3,4.3,27.4,21.3
2017-07-02,Gampaha,4.4,4.4,27.0,20.2
2017-07-02,Pothuhera,1.5,1.5,25.8,18.7
2017-07-02,Negombo,4.4,4.4,27.5,20.2
2017-07-02,Kesbewa,4.3,4.3,27.3,21.3
2017-07-02,Oruwala,4.4,4.4,26.9,20.2
2017-07-02,Puttalam,0.0,0.0,28.0,19.0
2017-07-02,Mannar,0.0,0.0,29.2,26.2
2017-07-02,Ratnapura,3.8,3.8,25.5,19.6
2017-07-02,Kurunegala,1.5,1.5,26.3,18.7
2017-07-02,Kolonnawa,4.4,4.4,27.3,20.2
2017-07-03,Oruwala,2.9,2.9,27.0,19.5
2017-07-03,Badulla,0.2,0.2,26.9,11.0
2017-07-03,Matale,1.8,1.8,26.3,19.8
2017-07-03,Mannar,0.0,0.0,29.3,23.9
2017-07-03,Bentota,3.2,3.2,27.4,21.0
2017-07-03,Colombo,3.2,3.2,27.5,21.0
2017-07-03,Kalutara,3.2,3.2,27.4,21.0
2017-07-03,Gampaha,2.9,2.9,27.1,19.5
2017-07-03,Mount Lavinia,3.2,3.2,27.5,21.0
2017-07-03,Pothuhera,2.4,2.4,25.8,18.1
2017-07-03,Kurunegala,2.4,2.4,26.3,18.1
2017-07-03,Puttalam,1.8,1.8,28.1,18.9
2017-07-03,Weligama,1.4,1.4,27.3,28.7
2017-07-03,Negombo,2.9,2.9,27.6,19.5
2017-07-03,Galle,1.4,1.4,27.9,28.7
2017-07-03,Jaffna,0.2,0.2,30.0,26.6
2017-07-03,Maharagama,3.2,3.2,27.4,21.0
2017-07-03,Kandy,2.9,2.9,24.2,16.2
2017-07-03,Hambantota,0.0,0.0,29.5,28.5
2017-07-03,Matara,1.4,1.4,27.3,28.7
2017-07-03,Mabole,2.9,2.9,27.5,19.5
2017-07-03,Kalmunai,0.4,0.4,30.0,16.1
2017-07-03,Moratuwa,3.2,3.2,27.5,21.0
2017-07-03,Kesbewa,3.2,3.2,27.4,21.0
2017-07-03,Athurugiriya,2.9,2.9,27.3,19.5
2017-07-03,Sri Jayewardenepura Kotte,2.9,2.9,27.5,19.5
2017-07-03,Hatton,5.1,5.1,20.6,15.6
2017-07-03,Ratnapura,4.2,4.2,25.7,21.5
2017-07-03,Trincomalee,0.3,0.3,30.4,25.0
2017-07-03,Kolonnawa,2.9,2.9,27.4,19.5
2017-07-04,Kurunegala,0.0,0.0,26.9,16.1
2017-07-04,Maharagama,1.3,1.3,27.4,17.7
2017-07-04,Oruwala,0.8,0.8,27.0,16.4
2017-07-04,Kolonnawa,0.8,0.8,27.3,16.4
2017-07-04,Moratuwa,1.3,1.3,27.5,17.7
2017-07-04,Kesbewa,1.3,1.3,27.4,17.7
2017-07-04,Mabole,0.8,0.8,27.4,16.4
2017-07-04,Trincomalee,4.1,4.1,29.5,21.1
2017-07-04,Ratnapura,2.1,2.1,25.8,18.1
2017-07-04,Matara,0.3,0.3,27.4,26.4
2017-07-04,Kalmunai,1.1,1.1,30.1,17.2
2017-07-04,Kandy,0.3,0.3,24.5,13.5
2017-07-04,Negombo,0.8,0.8,27.6,16.4
2017-07-04,Matale,0.2,0.2,26.8,17.4
2017-07-04,Mount Lavinia,1.3,1.3,27.4,17.7
2017-07-04,Gampaha,0.8,0.8,27.2,16.4
2017-07-04,Galle,0.3,0.3,28.2,26.4
2017-07-04,Mannar,0.1,0.1,29.5,24.1
2017-07-04,Athurugiriya,0.8,0.8,27.2,16.4
2017-07-04,Hatton,4.3,4.3,20.9,11.9
2017-07-04,Weligama,0.3,0.3,27.4,26.4
2017-07-04,Bentota,1.3,1.3,27.5,17.7
2017-07-04,Pothuhera,0.0,0.0,26.4,16.1
2017-07-04,Badulla,0.8,0.8,27.1,9.6
2017-07-04,Puttalam,0.0,0.0,28.3,16.2
2017-07-04,Colombo,1.3,1.3,27.4,17.7
2017-07-04,Jaffna,0.0,0.0,30.2,28.0
2017-07-04,Sri Jayewardenepura Kotte,0.8,0.8,27.4,16.4
2017-07-04,Kalutara,1.3,1.3,27.5,17.7
2017-07-04,Hambantota,0.0,0.0,29.5,28.1
2017-07-05,Kolonnawa,3.6,3.6,27.3,20.3
2017-07-05,Negombo,3.6,3.6,27.5,20.3
2017-07-05,Jaffna,0.2,0.2,30.1,28.0
2017-07-05,Oruwala,3.6,3.6,26.8,20.3
2017-07-05,Kalmunai,0.0,0.0,30.2,18.8
2017-07-05,Kesbewa,3.6,3.6,27.3,21.6
2017-07-05,Moratuwa,3.6,3.6,27.3,21.6
2017-07-05,Kurunegala,0.9,0.9,26.7,18.7
2017-07-05,Matale,0.3,0.3,26.7,19.7
2017-07-05,Sri Jayewardenepura Kotte,3.6,3.6,27.3,20.3
2017-07-05,Colombo,3.6,3.6,27.4,21.6
2017-07-05,Badulla,0.2,0.2,27.2,10.9
2017-07-05,Weligama,3.4,3.4,27.1,26.9
2017-07-05,Athurugiriya,3.6,3.6,27.2,20.3
2017-07-05,Ratnapura,4.7,4.7,25.3,20.4
2017-07-05,Hambantota,0.0,0.0,29.2,29.3
2017-07-05,Galle,3.4,3.4,27.7,26.9
2017-07-05,Mount Lavinia,3.6,3.6,27.3,21.6
2017-07-05,Gampaha,3.6,3.6,27.1,20.3
2017-07-05,Puttalam,0.3,0.3,28.2,19.3
2017-07-05,Pothuhera,0.9,0.9,26.2,18.7
2017-07-05,Bentota,3.6,3.6,27.1,21.6
2017-07-05,Mannar,0.0,0.0,29.4,26.7
2017-07-05,Hatton,1.1,1.1,20.7,15.0
2017-07-05,Trincomalee,0.3,0.3,29.9,25.6
2017-07-05,Mabole,3.6,3.6,27.4,20.3
2017-07-05,Matara,3.4,3.4,27.1,26.9
2017-07-05,Kalutara,3.6,3.6,27.2,21.6
2017-07-05,Kandy,0.4,0.4,24.4,15.9
2017-07-05,Maharagama,3.6,3.6,27.2,21.6
2017-07-06,Mount Lavinia,3.7,3.7,27.3,18.9
2017-07-06,Hatton,5.2,5.2,20.4,18.2
2017-07-06,Athurugiriya,4.7,4.7,27.2,17.3
2017-07-06,Matale,3.5,3.5,26.0,21.9
2017-07-06,Bentota,3.7,3.7,27.1,18.9
2017-07-06,Pothuhera,3.9,3.9,25.7,20.5
2017-07-06,Galle,3.4,3.4,27.6,30.0
2017-07-06,Gampaha,4.7,4.7,27.0,17.3
2017-07-06,Sri Jayewardenepura Kotte,4.7,4.7,27.3,17.3
2017-07-06,Colombo,3.7,3.7,27.4,18.9
2017-07-06,Negombo,4.7,4.7,27.5,17.3
2017-07-06,Kalmunai,0.3,0.3,29.9,11.7
2017-07-06,Puttalam,0.4,0.4,28.0,20.7
2017-07-06,Badulla,0.2,0.2,26.7,13.1
2017-07-06,Kurunegala,3.9,3.9,26.1,20.5
2017-07-06,Kesbewa,3.7,3.7,27.3,18.9
2017-07-06,Kandy,3.7,3.7,23.9,17.3
2017-07-06,Moratuwa,3.7,3.7,27.3,18.9
2017-07-06,Kalutara,3.7,3.7,27.2,18.9
2017-07-06,Trincomalee,4.9,4.9,29.1,25.0
2017-07-06,Hambantota,0.0,0.0,29.1,30.7
2017-07-06,Kolonnawa,4.7,4.7,27.3,17.3
2017-07-06,Matara,3.4,3.4,26.9,30.0
2017-07-06,Mannar,0.0,0.0,29.3,25.2
2017-07-06,Mabole,4.7,4.7,27.4,17.3
2017-07-06,Maharagama,3.7,3.7,27.2,18.9
2017-07-06,Jaffna,0.5,0.5,30.2,27.4
2017-07-06,Oruwala,4.7,4.7,26.8,17.3
2017-07-06,Ratnapura,6.8,6.8,25.3,20.3
2017-07-06,Weligama,3.4,3.4,26.9,30.0
2017-07-07,Kesbewa,2.9,2.9,27.2,19.9
2017-07-07,Bentota,2.9,2.9,27.1,19.9
2017-07-07,Mannar,0.0,0.0,29.1,22.3
2017-07-07,Negombo,2.7,2.7,27.4,18.1
2017-07-07,Kolonnawa,2.7,2.7,27.3,18.1
2017-07-07,Puttalam,0.8,0.8,27.8,23.7
2017-07-07,Hatton,4.4,4.4,20.3,18.1
2017-07-07,Ratnapura,4.2,4.2,25.2,20.3
2017-07-07,Trincomalee,0.9,0.9,29.1,25.7
2017-07-07,Athurugiriya,2.7,2.7,27.2,18.1
2017-07-07,Weligama,4.6,4.6,26.8,28.5
2017-07-07,Galle,4.6,4.6,27.5,28.5
2017-07-07,Badulla,0.3,0.3,26.9,14.5
2017-07-07,Mabole,2.7,2.7,27.3,18.1
2017-07-07,Oruwala,2.7,2.7,26.8,18.1
2017-07-07,Kalutara,2.9,2.9,27.2,19.9
2017-07-07,Mount Lavinia,2.9,2.9,27.3,19.9
2017-07-07,Jaffna,2.4,2.4,29.6,24.7
2017-07-07,Moratuwa,2.9,2.9,27.3,19.9
2017-07-07,Kurunegala,3.3,3.3,26.1,20.8
2017-07-07,Kandy,4.0,4.0,23.9,17.2
2017-07-07,Maharagama,2.9,2.9,27.2,19.9
2017-07-07,Kalmunai,1.2,1.2,30.1,9.5
2017-07-07,Colombo,2.9,2.9,27.3,19.9
2017-07-07,Matale,2.2,2.2,26.0,22.2
2017-07-07,Pothuhera,3.3,3.3,25.6,20.8
2017-07-07,Sri Jayewardenepura Kotte,2.7,2.7,27.3,18.1
2017-07-07,Gampaha,2.7,2.7,26.9,18.1
2017-07-07,Matara,4.6,4.6,26.8,28.5
2017-07-07,Hambantota,0.0,0.0,29.1,31.4
2017-07-08,Kalmunai,0.7,0.7,29.6,9.7
2017-07-08,Mannar,0.9,0.9,28.7,28.7
2017-07-08,Kalutara,8.4,8.4,26.5,15.5
2017-07-08,Weligama,7.6,7.6,26.2,24.1
2017-07-08,Ratnapura,8.1,8.1,24.9,15.1
2017-07-08,Moratuwa,8.4,8.4,26.6,15.5
2017-07-08,Colombo,8.4,8.4,26.6,15.5
2017-07-08,Bentota,8.4,8.4,26.5,15.5
2017-07-08,Pothuhera,5.4,5.4,25.3,17.8
2017-07-08,Mount Lavinia,8.4,8.4,26.6,15.5
2017-07-08,Kolonnawa,8.0,8.0,26.6,15.0
2017-07-08,Sri Jayewardenepura Kotte,8.0,8.0,26.6,15.0
2017-07-08,Kurunegala,5.4,5.4,25.7,17.8
2017-07-08,Kandy,2.7,2.7,23.8,14.8
2017-07-08,Puttalam,4.9,4.9,27.5,20.6
2017-07-08,Hambantota,0.0,0.0,28.2,28.7
2017-07-08,Negombo,8.0,8.0,26.7,15.0
2017-07-08,Matale,2.4,2.4,25.6,20.2
2017-07-08,Jaffna,0.8,0.8,29.3,31.7
2017-07-08,Galle,7.6,7.6,26.8,24.1
2017-07-08,Gampaha,8.0,8.0,26.4,15.0
2017-07-08,Badulla,0.2,0.2,26.5,13.7
2017-07-08,Maharagama,8.4,8.4,26.5,15.5
2017-07-08,Oruwala,8.0,8.0,26.3,15.0
2017-07-08,Athurugiriya,8.0,8.0,26.5,15.0
2017-07-08,Trincomalee,4.6,4.6,28.5,24.8
2017-07-08,Matara,7.6,7.6,26.2,24.1
2017-07-08,Kesbewa,8.4,8.4,26.6,15.5
2017-07-08,Hatton,4.5,4.5,20.2,14.4
2017-07-08,Mabole,8.0,8.0,26.6,15.0
2017-07-09,Kalmunai,3.5,3.5,29.0,15.2
2017-07-09,Puttalam,1.6,1.6,27.4,23.2
2017-07-09,Kandy,4.1,4.1,23.4,15.5
2017-07-09,Kalutara,14.2,14.2,25.6,15.6
2017-07-09,Hambantota,3.2,3.2,27.1,28.8
2017-07-09,Jaffna,2.3,2.3,28.9,35.5
2017-07-09,Mabole,11.5,11.5,25.8,15.6
2017-07-09,Galle,17.1,17.1,25.8,22.6
2017-07-09,Oruwala,11.5,11.5,25.3,15.6
2017-07-09,Matara,17.1,17.1,25.5,22.6
2017-07-09,Mount Lavinia,14.2,14.2,25.7,15.6
2017-07-09,Maharagama,14.2,14.2,25.6,15.6
2017-07-09,Negombo,11.5,11.5,26.0,15.6
2017-07-09,Kurunegala,4.0,4.0,25.3,21.0
2017-07-09,Kolonnawa,11.5,11.5,25.7,15.6
2017-07-09,Trincomalee,0.0,0.0,28.7,29.7
2017-07-09,Kesbewa,14.2,14.2,25.6,15.6
2017-07-09,Ratnapura,15.3,15.3,24.1,14.1
2017-07-09,Athurugiriya,11.5,11.5,25.6,15.6
2017-07-09,Hatton,7.5,7.5,19.8,13.4
2017-07-09,Badulla,1.2,1.2,25.7,16.1
2017-07-09,Bentota,14.2,14.2,25.6,15.6
2017-07-09,Weligama,17.1,17.1,25.6,22.6
2017-07-09,Mannar,0.3,0.3,28.4,33.2
2017-07-09,Matale,3.0,3.0,25.3,23.2
2017-07-09,Colombo,14.2,14.2,25.8,15.6
2017-07-09,Moratuwa,14.2,14.2,25.7,15.6
2017-07-09,Gampaha,11.5,11.5,25.6,15.6
2017-07-09,Sri Jayewardenepura Kotte,11.5,11.5,25.7,15.6
2017-07-09,Pothuhera,4.0,4.0,24.7,21.0
2017-07-10,Bentota,4.5,4.5,26.5,18.0
2017-07-10,Puttalam,1.5,1.5,27.3,19.5
2017-07-10,Kandy,2.5,2.5,23.5,14.8
2017-07-10,Hatton,4.0,4.0,20.1,13.8
2017-07-10,Gampaha,4.5,4.5,26.2,15.6
2017-07-10,Trincomalee,0.0,0.0,29.0,27.2
2017-07-10,Jaffna,0.7,0.7,29.1,32.6
2017-07-10,Kalutara,4.5,4.5,26.5,18.0
2017-07-10,Kolonnawa,4.5,4.5,26.5,15.6
2017-07-10,Kesbewa,4.5,4.5,26.5,18.0
2017-07-10,Ratnapura,5.4,5.4,24.7,17.9
2017-07-10,Athurugiriya,4.5,4.5,26.4,15.6
2017-07-10,Badulla,0.4,0.4,25.8,14.8
2017-07-10,Weligama,2.1,2.1,26.5,27.3
2017-07-10,Sri Jayewardenepura Kotte,4.5,4.5,26.5,15.6
2017-07-10,Colombo,4.5,4.5,26.6,18.0
2017-07-10,Moratuwa,4.5,4.5,26.6,18.0
2017-07-10,Matale,3.7,3.7,25.3,20.8
2017-07-10,Kurunegala,3.3,3.3,25.3,18.0
2017-07-10,Oruwala,4.5,4.5,26.1,15.6
2017-07-10,Hambantota,1.0,1.0,27.9,28.1
2017-07-10,Galle,2.1,2.1,26.9,27.3
2017-07-10,Kalmunai,0.1,0.1,29.0,11.1
2017-07-10,Pothuhera,3.3,3.3,24.9,18.0
2017-07-10,Mannar,0.2,0.2,28.5,32.7
2017-07-10,Maharagama,4.5,4.5,26.5,18.0
2017-07-10,Negombo,4.5,4.5,26.7,15.6
2017-07-10,Matara,2.1,2.1,26.5,27.3
2017-07-10,Mount Lavinia,4.5,4.5,26.5,18.0
2017-07-10,Mabole,4.5,4.5,26.6,15.6
2017-07-11,Maharagama,1.3,1.3,26.9,18.8
2017-07-11,Kolonnawa,2.9,2.9,26.9,16.6
2017-07-11,Pothuhera,2.5,2.5,25.6,17.5
2017-07-11,Kandy,2.9,2.9,23.8,15.1
2017-07-11,Hambantota,0.0,0.0,28.9,30.6
2017-07-11,Kesbewa,1.3,1.3,27.0,18.8
2017-07-11,Athurugiriya,2.9,2.9,26.8,16.6
2017-07-11,Bentota,1.3,1.3,27.1,18.8
2017-07-11,Sri Jayewardenepura Kotte,2.9,2.9,27.0,16.6
2017-07-11,Kalmunai,0.2,0.2,30.3,12.7
2017-07-11,Oruwala,2.9,2.9,26.5,16.6
2017-07-11,Kurunegala,2.5,2.5,26.0,17.5
2017-07-11,Badulla,0.1,0.1,26.6,16.6
2017-07-11,Matale,2.6,2.6,25.9,19.5
2017-07-11,Puttalam,0.2,0.2,27.6,21.3
2017-07-11,Trincomalee,0.2,0.2,29.7,29.0
2017-07-11,Hatton,5.0,5.0,20.4,18.0
2017-07-11,Galle,0.8,0.8,27.4,28.0
2017-07-11,Mannar,1.1,1.1,29.0,26.5
2017-07-11,Colombo,1.3,1.3,27.0,18.8
2017-07-11,Matara,0.8,0.8,27.1,28.0
2017-07-11,Moratuwa,1.3,1.3,27.0,18.8
2017-07-11,Weligama,0.8,0.8,27.1,28.0
2017-07-11,Jaffna,0.7,0.7,29.7,28.5
2017-07-11,Mabole,2.9,2.9,27.0,16.6
2017-07-11,Gampaha,2.9,2.9,26.8,16.6
2017-07-11,Negombo,2.9,2.9,27.1,16.6
2017-07-11,Kalutara,1.3,1.3,27.0,18.8
2017-07-11,Ratnapura,2.5,2.5,25.1,19.2
2017-07-11,Mount Lavinia,1.3,1.3,27.0,18.8
2017-07-12,Matale,2.3,2.3,26.7,16.2
2017-07-12,Jaffna,0.0,0.0,29.4,27.2
2017-07-12,Kurunegala,1.3,1.3,26.7,15.0
2017-07-12,Matara,0.1,0.1,27.3,25.5
2017-07-12,Hambantota,0.0,0.0,29.1,23.2
2017-07-12,Puttalam,0.0,0.0,28.0,15.8
2017-07-12,Galle,0.1,0.1,27.9,25.5
2017-07-12,Colombo,1.8,1.8,27.2,20.1
2017-07-12,Mabole,1.2,1.2,27.2,16.9
2017-07-12,Kalutara,1.8,1.8,27.2,20.1
2017-07-12,Oruwala,1.2,1.2,26.8,16.9
2017-07-12,Pothuhera,1.3,1.3,26.3,15.0
2017-07-12,Badulla,0.7,0.7,26.6,8.6
2017-07-12,Sri Jayewardenepura Kotte,1.2,1.2,27.2,16.9
2017-07-12,Mannar,1.6,1.6,28.9,25.1
2017-07-12,Moratuwa,1.8,1.8,27.2,20.1
2017-07-12,Weligama,0.1,0.1,27.3,25.5
2017-07-12,Mount Lavinia,1.8,1.8,27.2,20.1
2017-07-12,Kandy,1.3,1.3,24.6,12.2
2017-07-12,Ratnapura,2.4,2.4,25.6,18.7
2017-07-12,Negombo,1.2,1.2,27.3,16.9
2017-07-12,Trincomalee,6.2,6.2,28.6,21.8
2017-07-12,Gampaha,1.2,1.2,27.1,16.9
2017-07-12,Kolonnawa,1.2,1.2,27.1,16.9
2017-07-12,Kesbewa,1.8,1.8,27.2,20.1
2017-07-12,Hatton,5.7,5.7,20.9,11.3
2017-07-12,Bentota,1.8,1.8,27.2,20.1
2017-07-12,Kalmunai,2.5,2.5,29.1,13.8
2017-07-12,Maharagama,1.8,1.8,27.1,20.1
2017-07-12,Athurugiriya,1.2,1.2,27.0,16.9
2017-07-13,Kesbewa,3.6,3.6,27.1,19.5
2017-07-13,Maharagama,3.6,3.6,27.1,19.5
2017-07-13,Matale,0.2,0.2,26.4,20.6
2017-07-13,Sri Jayewardenepura Kotte,3.8,3.8,27.1,18.8
2017-07-13,Weligama,0.4,0.4,27.3,24.2
2017-07-13,Moratuwa,3.6,3.6,27.2,19.5
2017-07-13,Hambantota,0.0,0.0,28.9,28.1
2017-07-13,Mount Lavinia,3.6,3.6,27.1,19.5
2017-07-13,Badulla,0.0,0.0,27.1,14.6
2017-07-13,Kurunegala,0.5,0.5,26.4,19.8
2017-07-13,Ratnapura,3.6,3.6,25.4,18.7
2017-07-13,Galle,0.4,0.4,27.6,24.2
2017-07-13,Kalmunai,0.0,0.0,29.4,10.4
2017-07-13,Athurugiriya,3.8,3.8,27.0,18.8
2017-07-13,Negombo,3.8,3.8,27.3,18.8
2017-07-13,Oruwala,3.8,3.8,26.7,18.8
2017-07-13,Jaffna,0.4,0.4,29.5,30.6
2017-07-13,Kolonnawa,3.8,3.8,27.1,18.8
2017-07-13,Kalutara,3.6,3.6,27.2,19.5
